,text,label,label_name
2536,What is the extra fee that showed up on my card?,15,card_payment_fee_charged
2537,Why was I charged a fee for using my card,15,card_payment_fee_charged
2538,Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,15,card_payment_fee_charged
2539,I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,15,card_payment_fee_charged
2540,I got charged a service fee on my account. Can it be waived since I didn't know about it before?,15,card_payment_fee_charged
2541,I think a fee was applied for paying with a card.,15,card_payment_fee_charged
2542,I'm being charged for using my card!,15,card_payment_fee_charged
2543,I bought something with my card and I was charged a fee,15,card_payment_fee_charged
2544,I received an extra charge for using the card. Why?,15,card_payment_fee_charged
2545,Can you explain why my payment was charged a fee?,15,card_payment_fee_charged
2546,Is there a fee for paying by card?,15,card_payment_fee_charged
2547,Who charged me a fee for paying by card?,15,card_payment_fee_charged
2548,I have a fee showing from last time I used my card.,15,card_payment_fee_charged
2549,Why is this fee being charged to me after using my card?,15,card_payment_fee_charged
2550,"Why wasn't it obvious that you charge for payments? If you put the fees in an easy to read format, this could have been avoided.",15,card_payment_fee_charged
2551,Why am I being charged fees on some transactions but not on others? What am I missing here? I cannot find where to see the fee structure on my account. Help!,15,card_payment_fee_charged
2552,I payed with the card and there was an extra fee?,15,card_payment_fee_charged
2553,Is it normal to be charged an extra fee when paying with my card?,15,card_payment_fee_charged
2554,Why was there a fee for paying by card?,15,card_payment_fee_charged
2555,How did the extra charge on my card come in effect?,15,card_payment_fee_charged
2556,Please tell me why I was charged additionally when I used the card.,15,card_payment_fee_charged
2557,I made a purchase with my card and I was charged a fee for using it,15,card_payment_fee_charged
2558,I was made to pay a fee for making a transaction with card.,15,card_payment_fee_charged
2559,"Why, when paying with the card, was I charged an extra fee?",15,card_payment_fee_charged
2560,I have never been charged a card payment fee before. Why did this change?,15,card_payment_fee_charged
2561,What can i pay with out  fees,15,card_payment_fee_charged
2562,Why and I being charged this fee?,15,card_payment_fee_charged
2563,Why was I charged a fee? I thought shopping was free?,15,card_payment_fee_charged
2564,There was an extra charge when I used my card,15,card_payment_fee_charged
2565,What is this fee for card payment?,15,card_payment_fee_charged
2566,I saw a fee on my app from one of my payments and I wasn't sure where it came from. Is there a way you can tell me when there's an additional fee for my payments?,15,card_payment_fee_charged
2567,Why was I charged for payments? You didn't warn me about additional fees.,15,card_payment_fee_charged
2568,"i have used my card online before and wasn't charged, why am i charged now",15,card_payment_fee_charged
2569,"I paid with my card and got charged an extra fee, what's up with that?",15,card_payment_fee_charged
2570,I used my card and there was a fee,15,card_payment_fee_charged
2571,"I am tired of getting charged fees, and I have no idea why, please let me know what/when you charge fees for.",15,card_payment_fee_charged
2572,Why am I getting a fee on a card payment?,15,card_payment_fee_charged
2573,"Hi, I am new to this. Are there any additional fees or charges that I should be aware of? I was looking through the app and I thought I saw something in regards to fee-free allowances.",15,card_payment_fee_charged
2574,I noticed that i got charged extra for using the card.,15,card_payment_fee_charged
2575,I paid with a card and there is an extra charge. Why?,15,card_payment_fee_charged
2576,Can you explain why I am now getting charged a fee for using my card?,15,card_payment_fee_charged
2577,"There are multiple instances where you added a fee to the payment, as well as some where you didn't. Do you have an outline of when a fee will be added?",15,card_payment_fee_charged
2578,I have been charged a fee that I didn't know about. Why have you charged me extra for card payments?,15,card_payment_fee_charged
2579,I got a fee when paying with my card,15,card_payment_fee_charged
2580,why is there a fee for a payment on my card?,15,card_payment_fee_charged
2581,"When using my card I was charged a fee for doing so, why?",15,card_payment_fee_charged
2582,What was I charged a fee for card payment?,15,card_payment_fee_charged
2583,What is this extra fee?,15,card_payment_fee_charged
2584,Why did I have to pay extra because I paid with my card?,15,card_payment_fee_charged
2585,I want to see what this fee is on my card payment.,15,card_payment_fee_charged
2586,Let me know when you charge extra for payments please. I just checked the app earlier when I saw that there was an additional fee on one of the payments that I wasn't warned about before.,15,card_payment_fee_charged
2587,how do i avoid charges in the future,15,card_payment_fee_charged
2588,An extra fee has been added to my card payment is this correct?,15,card_payment_fee_charged
2589,Why was there an extra charge because I used my card to pay?,15,card_payment_fee_charged
2590,Why do I have to pay extra for using my card?,15,card_payment_fee_charged
2591,"Unbeknownst to me, there was an additional charge on my prior transaction. A notification of sorts should be required and explained before future payments are made.",15,card_payment_fee_charged
2592,I paid with my card and was charged extra,15,card_payment_fee_charged
2593,My account was charged a fee. When did you start charging extra for card payments?,15,card_payment_fee_charged
2594,Explain the extra fee on my card when paying.,15,card_payment_fee_charged
2595,I was charged and shouldn't have been charged when using my card!,15,card_payment_fee_charged
2596,I have a fee and I don't know why,15,card_payment_fee_charged
2597,I was mistakenly charged a fee for using my card.,15,card_payment_fee_charged
2598,tell me why I was charged more with my card?,15,card_payment_fee_charged
2599,"My card is showing a fee from when I used it, but I thought this card was supposed to be fee free?",15,card_payment_fee_charged
2600,There was an extra fee when I paid with the card.,15,card_payment_fee_charged
2601,I think I was wrongly charged in a recent transaction when I used my card.,15,card_payment_fee_charged
2602,"I have been charged a fee, I didn't know about this fee before! When do you charge extra for card payments?",15,card_payment_fee_charged
2603,I was spending cash with my card and got a fee.,15,card_payment_fee_charged
2604,What are these fees i am paying?,15,card_payment_fee_charged
2605,Why have I been charged a fee for card payment?,15,card_payment_fee_charged
2606,How come I was charged an extra fee when paying with the card?,15,card_payment_fee_charged
2607,Why is there a charged fee for debit or credit card payment?,15,card_payment_fee_charged
2608,Am I getting charged for making a payment?,15,card_payment_fee_charged
2609,Why do some of my payments have fees?  I don't understand.,15,card_payment_fee_charged
2610,Why did I have to pay an additional amount when using my card to pay?,15,card_payment_fee_charged
2611,I paid with my card and I was charged a fee,15,card_payment_fee_charged
2612,There was a charge applied when I used my card.,15,card_payment_fee_charged
2613,I was charged a hidden fee when I paid with card.,15,card_payment_fee_charged
2614,Why does it cost more to pay with my card?,15,card_payment_fee_charged
2615,Is there a place to check for fee for payments? I feel like I'm getting charged too much at times.,15,card_payment_fee_charged
2616,I need to be made aware when I am being charged an extra amount for payments please. I looked over the app earlier and noticed an additional feel related to one of the payments. I was not warned about this before.,15,card_payment_fee_charged
2617,Why was I charged extra when paying with card?,15,card_payment_fee_charged
2618,Why am I charged a fee when using my debit or credit card?,15,card_payment_fee_charged
2619,"I am getting charged fees on some payments.  Please help me understand, where are these fees disclosed?",15,card_payment_fee_charged
2620,Why was the price higher when I paid with my card?,15,card_payment_fee_charged
2621,I just made an order and noticed an extra fee. Why have you charged me this without informing me?,15,card_payment_fee_charged
2622,I didn't know I was going to get charged to use my card.,15,card_payment_fee_charged
2623,I have been charged an extra fee when buying from your store. Why is this?,15,card_payment_fee_charged
2624,What is this extra fee that I got when I used my card to pay?,15,card_payment_fee_charged
2625,Was I charged extra for using my card?,15,card_payment_fee_charged
2626,Let me know when applying extra charges for payments. I just checked the app and saw a fee that I wasn't warned about.,15,card_payment_fee_charged
2627,Why was I charged an additional fee when paying with card?,15,card_payment_fee_charged
2628,Why did I get charged extra?,15,card_payment_fee_charged
2629,I paid with card and I was charged a fee,15,card_payment_fee_charged
2630,I made a purchase but never expected to see a fee charged for the transaction.,15,card_payment_fee_charged
2631,I was charged for using my card?,15,card_payment_fee_charged
2632,My card was charged more than expected.,15,card_payment_fee_charged
2633,Where can I check to see if there will be a fee added to my payment? Are there specific instances that will result in a fee added?,15,card_payment_fee_charged
2634,Why have i been charged a fee for using my card?,15,card_payment_fee_charged
2635,Why was I charged extra using my card?,15,card_payment_fee_charged
2636,How was I charged extra when I used my card to pay?,15,card_payment_fee_charged
2637,When do i get charged a fee for using the card?,15,card_payment_fee_charged
2638,"I see I was charged extra when I used the card.  I am not sure why, please tell me why.",15,card_payment_fee_charged
2639,Why was I charged a fee for my card payment?,15,card_payment_fee_charged
2640,Why was I charged an extra fee when using the card?,15,card_payment_fee_charged
2641,Let me know when you charge for payments. I just checked the app and saw a fee that I wasn't warned about.,15,card_payment_fee_charged
2642,What is the charge for paying with my card?,15,card_payment_fee_charged
2643,I paid with my card and ended up being charged a fee.,15,card_payment_fee_charged
2644,Why is there a fee on a card payment?,15,card_payment_fee_charged
2645,I was unaware of the additional charge that was added onto my previous payment. A notification of extra charges would be appreciated in the future.,15,card_payment_fee_charged
2646,I don't think I should have been charged a fee to use my card.,15,card_payment_fee_charged
2647,A fee that shouldn't be there is there after using my card!,15,card_payment_fee_charged
2648,"How do I see what fees I am supposed to be charged on my account? I've noticed fees on some transactions, but not on others. This is very confusing and I cannot find a pattern to what I am being charged?",15,card_payment_fee_charged
2649,Why am I getting charged more for using my card?,15,card_payment_fee_charged
2650,I see a fee that I think was charged because I paid by card.,15,card_payment_fee_charged
2651,What are the fees imposed when I make a transaction?,15,card_payment_fee_charged
2652,What was the extra charge for using my card?,15,card_payment_fee_charged
2653,Why was a fee added to my bill when I used my card?,15,card_payment_fee_charged
2654,Please tell my why I was charged a fee for using my card?,15,card_payment_fee_charged
2655,How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info.,15,card_payment_fee_charged
2656,I was charged a fee when buying stuff with my card.,15,card_payment_fee_charged
2657,I was charged an additional amount of money for making a purchase with my card,15,card_payment_fee_charged
2658,What is the fee charged for using my card?,15,card_payment_fee_charged
2659,I just saw a fee on my account. When do these get charged?,15,card_payment_fee_charged
2660,Is it normal to get charged extra when i use my card?,15,card_payment_fee_charged
2661,This fee shouldn't be there after I paid with a card.,15,card_payment_fee_charged
2662,Why am I charged an extra fee on my card?,15,card_payment_fee_charged
2663,Why did I get charged more for using my card?,15,card_payment_fee_charged
2664,I recently bought an item using my card and I was charged an extra fee why is this?,15,card_payment_fee_charged
2665,I am angry that I got charged for using my card.,15,card_payment_fee_charged
2666,I wanted to know why i got an additional fee when i use my card.,15,card_payment_fee_charged
2667,"Is there a fee for making a payment? If so, let me know why.",15,card_payment_fee_charged
2668,Please tell me why I would have to pay a fee for a recent payment. Thanks.,15,card_payment_fee_charged
2669,Why was I charged a fee for debit or credit card payment?,15,card_payment_fee_charged
2670,Why was an extra charge added when I used my card?,15,card_payment_fee_charged
2671,Why have I been charged a small fee to use my card?,15,card_payment_fee_charged
2672,I was charged an extra fee for a card payment. I was unaware of these fees beforehand.,15,card_payment_fee_charged
2673,Why is there a fee associated with card use?,15,card_payment_fee_charged
2674,What is this fee showing up in my account for?,15,card_payment_fee_charged
2675,I got charged for with a fee for paying with my card.,15,card_payment_fee_charged
2676,Why am I being charged a fee on a card payment?,15,card_payment_fee_charged
2677,Is there a  way to  get around fees,15,card_payment_fee_charged
2678,I noticed an extra fee when I paid with my card.,15,card_payment_fee_charged
2679,You advertise no fee when paying with a card then my statement shows a fee.,15,card_payment_fee_charged
2680,"There was an extra fee when I paid with my card, why was i charged this extra fee?",15,card_payment_fee_charged
2681,Why was there an additional fee on the payment I just made? I don't usually have additional fees applied to my payments.,15,card_payment_fee_charged
2682,what is this extra charge with my purchase?,15,card_payment_fee_charged
2683,Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Are there extra fees for card payments? Or am i missing something here?,15,card_payment_fee_charged
2684,Please explain the extra fee when I paid with the card.,15,card_payment_fee_charged
2685,When do you charge fees on accounts? I just saw a charge on my statement.,15,card_payment_fee_charged
2686,After I used my card I saw I was charged a fee for using it,15,card_payment_fee_charged
2687,Is there an allowance on cards?,15,card_payment_fee_charged
2688,Why am I being charged a hidden fee?,15,card_payment_fee_charged
2689,Can you explain why I was charged extra when I used the card?,15,card_payment_fee_charged
2690,Why did I get charged a fee on my card?,15,card_payment_fee_charged
2691,Do you have charges now when you pay with a card?,15,card_payment_fee_charged
2692,What is the extra fee that was added when I used the card?,15,card_payment_fee_charged
2693,Why am I charged a fee for using my card on some purchases?,15,card_payment_fee_charged
2694,Why am I being charged a fee for using my card? If there is some print out of places that charge me can you please send me that?,15,card_payment_fee_charged
2695,How can I tell if there will be a fee added to my payment or not?,15,card_payment_fee_charged
2696,You promised no fees but now I've got one. What the hell!?,15,card_payment_fee_charged
2697,How do I know which payments I make will have additional fees? Where can I find this information online?,15,card_payment_fee_charged
3482,There's a payment with my card that I didn't perform. I don't know that name shown.,16,card_payment_not_recognised
3483,My statement indicates I made a payment to an unfamiliar merchant.,16,card_payment_not_recognised
3484,"There's a payment with my card that I definitely didn't do myself, never seen that name before.",16,card_payment_not_recognised
3485,Help! In the app there is a payment that I don't remember.,16,card_payment_not_recognised
3486,I don't understand where this charge came from.,16,card_payment_not_recognised
3487,there is a charge i dont recognize,16,card_payment_not_recognised
3488,"I need to figure out what these charges are on my account. They've been coming out for a couple of days. Can i get all of this money back? Also, I need to freeze my card.",16,card_payment_not_recognised
3489,Someone might have access to my card!  There are some strange payments showing up on my account.  What do I do?,16,card_payment_not_recognised
3490,"There are a couple payments with my card shown in the app that i really didn't make myself. What's going on with this, does someone has access to my card?!",16,card_payment_not_recognised
3491,I'm using the app and I noticed a payment that I didn't make.,16,card_payment_not_recognised
3492,"A strange card payment, I do not recognize it.",16,card_payment_not_recognised
3493,They is a payment I don't recognize on my statement.,16,card_payment_not_recognised
3494,I have an unusual payment in my statement,16,card_payment_not_recognised
3495,I do not recognize the card payment.,16,card_payment_not_recognised
3496,Hi something is going on with the app.  I see some payments I didn't make?,16,card_payment_not_recognised
3497,"If I see a payment in the app that I don't recognize, what should I do?",16,card_payment_not_recognised
3498,I do not recognise the card payment.,16,card_payment_not_recognised
3499,"There are a couple payments with my card shown in the app that i really didn't make myself. What's happenning with this, does someone has access to my card?!",16,card_payment_not_recognised
3500,Just today there was a purchase on my card that wasn't done by me. Can this be reversed and my card be frozen? I can't have this continue!,16,card_payment_not_recognised
3501,I need some help now please! There are some transactions on my account that I do not remember purchasing. Can they be reversed? Can you please cancel or freeze my card so I don't keep getting charged?!,16,card_payment_not_recognised
3502,my statement contains an unknown payment,16,card_payment_not_recognised
3503,I don't recognize what this payment on my statement would be for.,16,card_payment_not_recognised
3504,There has been a payment  in the App that has not be done by me.,16,card_payment_not_recognised
3505,I don't recognize a purchase that was made with my card.,16,card_payment_not_recognised
3506,I'm checking the app and I see a payment that's not mine.,16,card_payment_not_recognised
3507,I have a charge for something I didn't buy.,16,card_payment_not_recognised
3508,A payment on my statement is wrong.,16,card_payment_not_recognised
3509,There's a payment that isn't mine on my app,16,card_payment_not_recognised
3510,What is this strange payment in my account?,16,card_payment_not_recognised
3511,I'm not sure where this charge came from.,16,card_payment_not_recognised
3512,I looked at my statement and found a payment I and found a mistake.,16,card_payment_not_recognised
3513,A payment in my account was made by someone I don't know,16,card_payment_not_recognised
3514,"I don't recognize this payment on my app, I am sure I didn't spend any money there.",16,card_payment_not_recognised
3515,There are a couple of payments with my card shown in the app that in reality I didn't make. Maybe someone has access to my card?Can you check whats the issue ?,16,card_payment_not_recognised
3516,There is payment showing that I didn't do.,16,card_payment_not_recognised
3517,Payment I didn't do.,16,card_payment_not_recognised
3518,Why is there a random payment in my statement?,16,card_payment_not_recognised
3519,"Hi, there is a suspicious payment from my card. I definitely do not know who this is or who could have made this payment.",16,card_payment_not_recognised
3520,A payment I didn't do shows in my app,16,card_payment_not_recognised
3521,There is  a charge I don't recognize.,16,card_payment_not_recognised
3522,I'm noticing a payment/purchase at a company that I don't recognise.,16,card_payment_not_recognised
3523,There seems to be a couple of payments listed in the app I know weren't made by me. Is there a possibility someone has access to my card? Can you find out what's going on?,16,card_payment_not_recognised
3524,I need to freeze my card as soon as possible. I just checked my account and saw that there have been several payments that I don't recognize over the course of a few days. Can we investigate and get my money back?,16,card_payment_not_recognised
3525,There are some charges that I don't recognize.  It happened days ago.  Can I get these charges back?  Should I cancel my card?,16,card_payment_not_recognised
3526,Please help.  There is a payment in the app that isn't mine.,16,card_payment_not_recognised
3527,I am seeing in the App a payment that its not mine,16,card_payment_not_recognised
3528,There's a payment in the app I don't recognize.,16,card_payment_not_recognised
3529,"Hello, i just checked my statement and there seems to be a payment from my card that I have never seen before.",16,card_payment_not_recognised
3530,There is a card payment I'm not familiar with.,16,card_payment_not_recognised
3531,There is a strange payment on my card and I don't know what to do.,16,card_payment_not_recognised
3532,Is it possible someone has access to my card? I noticed that there are a couple of payments in the app I'm sure I did not make. Can you find out what's going on here?,16,card_payment_not_recognised
3533,There are some card payments that I haven't done myself. What is going on with my card and does somebody else have access to my card?,16,card_payment_not_recognised
3534,I have a payment in my statement that is off,16,card_payment_not_recognised
3535,I did not do this payment,16,card_payment_not_recognised
3536,I've never been to that store.  That's a fraudulent charge.,16,card_payment_not_recognised
3537,"There are charges on my card from the past few day I am pretty sure I didnt make, can you please freeze it for me? How do I get my money returned since it wasnt me?",16,card_payment_not_recognised
3538,I have a payment I didnt make on my account,16,card_payment_not_recognised
3539,There were a couple of payments that I have noticed on my account with my card that I didn't make. Is it possible that somebody else has my card information?,16,card_payment_not_recognised
3540,There is an unauthorized payment in my statement.,16,card_payment_not_recognised
3541,"There are a couple payments with my card shown in the app that i really make myself. What's going on with this, maybe someone has access to my card?!",16,card_payment_not_recognised
3542,I don't recognize this payment at all!  Help!,16,card_payment_not_recognised
3543,There is a record of payment I never submitted on the app.,16,card_payment_not_recognised
3544,I just looked over my statement and I don't recognize the name of a card payment.,16,card_payment_not_recognised
3545,I didn't make a payment at this business.,16,card_payment_not_recognised
3546,There is a payment on my card that I do not recognize.  I've never seen the name on the transaction before.,16,card_payment_not_recognised
3547,Why do I have a strange payment on my statement?,16,card_payment_not_recognised
3548,i didnt do this charge,16,card_payment_not_recognised
3549,I did not charge my account for that transaction.  That's an error.,16,card_payment_not_recognised
3550,There is a payment that is not mine in the App.,16,card_payment_not_recognised
3551,I see an unfamiliar payment on my statement.,16,card_payment_not_recognised
3552,Why is this payment on my app,16,card_payment_not_recognised
3553,There is a payment I don't recognize,16,card_payment_not_recognised
3554,This card payment isn't is recognition.,16,card_payment_not_recognised
3555,why do I have an unknown payment?,16,card_payment_not_recognised
3556,Payment I did not make.,16,card_payment_not_recognised
3557,"I just saw some charges on my card from the past days that I dont recognize, I need to freeze the card asap! Will I be able to get my money back?",16,card_payment_not_recognised
3558,There are a couple of payments with my card shown in the app that I really didn't make myself. What's going on with this?,16,card_payment_not_recognised
3559,Why is there a payment I didn't do in my app?,16,card_payment_not_recognised
3560,I have a payment that I didn't make.,16,card_payment_not_recognised
3561,The app is showing a payment I never made.,16,card_payment_not_recognised
3562,I checked the app and there is a payment that I don't recognize.,16,card_payment_not_recognised
3563,How do I find out how or where this transaction on my account came from?,16,card_payment_not_recognised
3564,I need to figure out who has access to my card there are some payments I didn't make that are showing on the app.  Could you please help?,16,card_payment_not_recognised
3565,There is a strange payment on my card.,16,card_payment_not_recognised
3566,I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card.,16,card_payment_not_recognised
3567,There is a payment made with my card that I don't recognize at all.,16,card_payment_not_recognised
3568,I saw a payment come out of my account for a merchant I don't remember.,16,card_payment_not_recognised
3569,There's a payment with my card that I definitely didn't create. I don't know anyone by that name.,16,card_payment_not_recognised
3570,The App shows a fraudulent payment made on my account.,16,card_payment_not_recognised
3571,There's a payment in my history I don't recognize,16,card_payment_not_recognised
3572,There is a payment on my card that I do not recognize.,16,card_payment_not_recognised
3573,My app shows a payment I didn't make,16,card_payment_not_recognised
3574,I don't know if I made this payment on my card.,16,card_payment_not_recognised
3575,After looking at the app I noticed a couple of payments I know I did not make. Is it possible someone has accessed my card? What is actually going on?,16,card_payment_not_recognised
3576,I do not recongize a payment in my account.,16,card_payment_not_recognised
3577,A payment shows up on the app that I never made.,16,card_payment_not_recognised
3578,I swear that there are 2 payments on the app that I didn't make.  Could my card me stolen?  Please advise what I should do.,16,card_payment_not_recognised
3579,Is there any way to know how the transaction got on my account?,16,card_payment_not_recognised
3580,I did not make this payment that I see in the App.,16,card_payment_not_recognised
3581,I have a card payment I didn't make,16,card_payment_not_recognised
3582,i disagree with a charge,16,card_payment_not_recognised
3583,I didn't make this payment!,16,card_payment_not_recognised
3584,There is a payment in the app I did not make,16,card_payment_not_recognised
3585,There is a vendor name I don't recognize on a payment from my account. I don't think I made this payment.,16,card_payment_not_recognised
3586,I don't think I made this payment that is showing up,16,card_payment_not_recognised
3587,I think there's a purchase at a store that I didn't go to.,16,card_payment_not_recognised
3588,Have a payment that I haven't done.,16,card_payment_not_recognised
3589,There was a purchase on my card recently to a name that I don't recognize at all. What can be done about this? I need my money back.,16,card_payment_not_recognised
3590,"One of my card payments, I don't recognise the name of the merchant.",16,card_payment_not_recognised
3591,"Hello, I noticed there is a payment from my card to a business that I am not familiar with. I definitely did not make this payment.",16,card_payment_not_recognised
3592,I do not recognise this card payment.,16,card_payment_not_recognised
3593,I have a card payment that I don't recognize. What should I do?,16,card_payment_not_recognised
3594,There are a couple payments with my card shown that I'm not responsible for. What is going on? Maybe someone has access to my account.,16,card_payment_not_recognised
3595,There is a payment with my card which i definitely did not do.,16,card_payment_not_recognised
3596,My app is displaying a payment I didn't make,16,card_payment_not_recognised
3597,I just checked my account on the App and there is a payment on there that I did not make.,16,card_payment_not_recognised
3598,Could you please put a freeze on my card?  There are some payments on it that I don't know where they came from.,16,card_payment_not_recognised
3599,In the App I see a payment that is not mine.,16,card_payment_not_recognised
3600,There is a payment with my card which i definitely did not make by me .Never seen that it before.,16,card_payment_not_recognised
3601,I didn't make this payment and it's on my app,16,card_payment_not_recognised
3602,Why is there an uknown charge showing on my account?,16,card_payment_not_recognised
3603,I think that there is a payment on my card that I did not authorize.  I don't recognize the name attached to the transaction.,16,card_payment_not_recognised
3604,I don't think I made this transaction on my statement,16,card_payment_not_recognised
3605,There is a weird payment in my statement.,16,card_payment_not_recognised
3606,A random charge got added to my card,16,card_payment_not_recognised
3607,I need to freeze my card. There are charges on there that i did not authorize. They've been coming out for a couple of days. Can i get this money back?,16,card_payment_not_recognised
3608,I see a strange payment in my account.,16,card_payment_not_recognised
3609,where is my unknown payment from?,16,card_payment_not_recognised
3610,I have just read my statement and there is a payment I don't recognise.,16,card_payment_not_recognised
3611,There's a card payment I didn't make,16,card_payment_not_recognised
3612,There are a couple payments with my card displayed in the app which I didn't make. What is happening? Maybe someone has access to my card.,16,card_payment_not_recognised
3613,I'm worried that my card has been compromised because I see a payment that I didn't make.,16,card_payment_not_recognised
3614,I didn't do a payment and I have it now.,16,card_payment_not_recognised
3615,how do i dispute a payment I didnt make,16,card_payment_not_recognised
3616,There is a payment in the app that I did not approve,16,card_payment_not_recognised
3617,I don't recognize a charge on my statement.,16,card_payment_not_recognised
3618,There is a strange card payment I don't recognise.,16,card_payment_not_recognised
3619,I believe there is a mistake because a payment I didn't make shows in my app.,16,card_payment_not_recognised
3620,There are a couple payments with my card in the app I see that I didn't create. What is happening? Maybe someone gained access to my account.,16,card_payment_not_recognised
3621,I'm not recognizing the card payment.,16,card_payment_not_recognised
3622,There's a card payment with a name I don't recognize,16,card_payment_not_recognised
3623,There is a payment done with my card which i definitely did not do.Never seen that name before.,16,card_payment_not_recognised
3624,Why is there a payment I didn't do?,16,card_payment_not_recognised
3625,Someone else accessed my account and made a payment.,16,card_payment_not_recognised
3626,I have an odd payment in my statement,16,card_payment_not_recognised
3627,There is a fraudulent payment!,16,card_payment_not_recognised
3628,Why is there an unknown card payment?,16,card_payment_not_recognised
3629,I don't recognize this payment,16,card_payment_not_recognised
3630,I need to know where this charge is coming from?,16,card_payment_not_recognised
3631,I see a payment on my statement for  a place I didn't make a purchase at.,16,card_payment_not_recognised
3632,There is an odd payment in my statement,16,card_payment_not_recognised
3633,There are a few payments in the app that I didn't make! Does someone else have my card?  What should I do?,16,card_payment_not_recognised
3634,I need help with some transactions in my account that I dont recognize or remember purchasing. Im not sure if the name is just different or what. Should my card be put on hold while the issue gets figured out to be safe or is it ok?,16,card_payment_not_recognised
3635,I have a confusing payment appear on my statement and I don't recognise it!,16,card_payment_not_recognised
3636,My statement has a payment that I do not recall making,16,card_payment_not_recognised
3637,I think my card is being used by someone else to make purchases that I didn't authorize! I checked my account and see that there have been quite a few purchases over the last two days that I have no idea where they came from. We need to freeze my card now! And I need to find a way to get my money back.,16,card_payment_not_recognised
3638,"What is this card payment, I do not recognize it.",16,card_payment_not_recognised
3639,I didn't make a payment that shows in my app.,16,card_payment_not_recognised
3640,What do I do if I see a transaction on my card that I don't recall making?,16,card_payment_not_recognised
3641,There's a payment in the app that I didn't authorize.,16,card_payment_not_recognised
3642,I have a charge I did not make.,16,card_payment_not_recognised
3643,on my statement there is a payment that I don't recognise,16,card_payment_not_recognised
3644,I need to cancel my card.  There are a few charges from a couple days ago that I didn't make.  Can I get credit for these charges?,16,card_payment_not_recognised
3645,It is listed in my app that I made a payment which I did not actually make,16,card_payment_not_recognised
3646,i dont recognize a charge on my card,16,card_payment_not_recognised
3647,There are a couple of payments with my card shown in the app that I really didn't make myself. Why is it happened?,16,card_payment_not_recognised
3648,A payment that I didn't make appears in my app.,16,card_payment_not_recognised
3649,There is a card payment that I'm not recognizing.,16,card_payment_not_recognised
5092,What does it mean when a payment is pending?,45,pending_card_payment
5093,Could you please tell me why my purchases from this morning say payment is pending?,45,pending_card_payment
5094,The purchase I made is still pending.,45,pending_card_payment
5095,Is there a problem with the payment that I see is still pending?,45,pending_card_payment
5096,There is a payment that I made that hasn't gone through yet.,45,pending_card_payment
5097,How long does it actually take for a card payment to go through? There's one stuck since a couple days already that doesn't seem to move,45,pending_card_payment
5098,Why does my payment appear as pending?,45,pending_card_payment
5099,How long does a payment usually show as pending? Is it normal that mine is still pending?,45,pending_card_payment
5100,Why is my payment in pending status?,45,pending_card_payment
5101,I have a card payment which shows as pending,45,pending_card_payment
5102,I made a payment with my card and it hasn't changed. How long do you think this will take?,45,pending_card_payment
5103,Why is the payment showing as pending from things I bought this morning?,45,pending_card_payment
5104,I made a card payment which is showing me pending.,45,pending_card_payment
5105,Why are my payments not working and show pending?,45,pending_card_payment
5106,"I put in a payment a while ago and it has still not cleared and is showing up as ""pending"", how long does it take to clear?",45,pending_card_payment
5107,Why are the things I bought earlier today still showing as pending?,45,pending_card_payment
5108,Card payment still pending.,45,pending_card_payment
5109,"My card payment is just showing up as pending since forever, what's going on with that, it should be going through at some point?",45,pending_card_payment
5110,I have a payment that has not gone through yet,45,pending_card_payment
5111,"I initiated a payment a while ago and it is still showing as ""pending"", how long will it take to clear?",45,pending_card_payment
5112,Why is my purchase showing as pending?,45,pending_card_payment
5113,How long will it take for my payment to go through?,45,pending_card_payment
5114,After making a payment with my card it doesn't seem to have worked. It's just showing to be pending. When will this actually be going through?,45,pending_card_payment
5115,"It says ""pending payment?"" Why is it saying this?",45,pending_card_payment
5116,Is there a reason my payments are pending?,45,pending_card_payment
5117,Why is my card payment still a pending transaction?,45,pending_card_payment
5118,"Card payment is still pending, why is that the case?",45,pending_card_payment
5119,I have been waiting for my card payment to be moved from pending status for an unusually long time.  What is going on here and do you have an idea of when I can expect it to go through?,45,pending_card_payment
5120,How come my card payment is still pending?,45,pending_card_payment
5121,I notice there's a pending payment on my card.,45,pending_card_payment
5122,How is my card payment still pending?,45,pending_card_payment
5123,Why is my card payment still pending?,45,pending_card_payment
5124,What does pending payment mean?,45,pending_card_payment
5125,Why is my payment still pending?,45,pending_card_payment
5126,What does it mean when it says that I have a payment that is pending?,45,pending_card_payment
5127,My card payment is showing pending however this transaction was a couple of days ago. Is there a reason why it it still pending?,45,pending_card_payment
5128,A card payment on my account is shown as pending.,45,pending_card_payment
5129,Why is their a charge pending on my card still?,45,pending_card_payment
5130,My card payment says pending and it hasn't changed,45,pending_card_payment
5131,Card payment is showing as pending,45,pending_card_payment
5132,What is the longest that a payment will show pending?  There is one showing that has been sitting there a few days.,45,pending_card_payment
5133,I tried to pay through my account but the payment is not going through. What's going on?,45,pending_card_payment
5134,Why is the payment on my card still pending?,45,pending_card_payment
